18-08-08 14:48:23 --- one package
18-08-08 14:48:59 ---  -668  -548  8544
18-08-08 14:48:59 ---  -698  -529  8552
18-08-08 14:48:59 ---  -723  -519  8568
18-08-08 14:48:59 ---  -741  -514  8574
18-08-08 14:48:59 ---  -732  -512  8597
18-08-08 14:48:59 ---  -709  -510  8626
18-08-08 14:48:59 ---  -669  -491  8659
18-08-08 14:48:59 ---  -627  -463  8678
18-08-08 14:48:59 ---  -587  -408  8700
18-08-08 14:48:59 ---  -547  -349  8701
18-08-08 14:48:59 ---  -500  -283  8708
18-08-08 14:48:59 ---  -449  -234  8716
18-08-08 14:48:59 ---  -399  -205  8753
18-08-08 14:48:59 ---  -355  -196  8818
18-08-08 14:48:59 ---  -320  -209  8908
18-08-08 14:48:59 ---  -289  -225  9009
18-08-08 14:48:59 ---  -276  -240  9098
18-08-08 14:48:59 ---  -266  -247  9187
18-08-08 14:48:59 ---  -269  -244  9270
18-08-08 14:48:59 ---  -265  -237  9369
18-08-08 14:48:59 ---  -247  -224  9468
18-08-08 14:48:59 ---  -195  -193  9562
18-08-08 14:48:59 ---  -130  -147  9620
18-08-08 14:48:59 ---   -57   -77  9654
18-08-08 14:48:59 ---     0     8  9656
18-08-08 14:48:59 ---    34    88  9675
18-08-08 14:48:59 ---    50   158  9690
18-08-08 14:48:59 ---    59   207  9731
18-08-08 14:48:59 ---    74   238  9742
18-08-08 14:48:59 ---   102   248  9773
18-08-08 14:48:59 ---   132   251  9787
18-08-08 14:48:59 ---   153   239  9835
18-08-08 14:48:59 ---   161   219  9891
18-08-08 14:48:59 ---   366  -304 10318
18-08-08 14:48:59 ---  -252  -293 12220
18-08-08 14:48:59 ---  -146  -983 12730
18-08-08 14:48:59 ---  -331  -462 12468
18-08-08 14:48:59 ---  -116  -407  9582
18-08-08 14:48:59 ---    98   237  6846
18-08-08 14:48:59 ---   159   362  6635
18-08-08 14:48:59 ---  -481   454  8595
18-08-08 14:48:59 ---  -710   229 10380
18-08-08 14:48:59 --- -1033   192 11569
18-08-08 14:48:59 --- -1276    78 11797
18-08-08 14:48:59 --- -1135    23  9872
18-08-08 14:48:59 --- -1420   -27 10415
18-08-08 14:48:59 --- -1458  -164 10194
18-08-08 14:48:59 --- -1505  -241 10133
18-08-08 14:48:59 --- -1543  -329  9967
18-08-08 14:48:59 --- -1561  -380 10192
18-08-08 14:48:59 --- -1606  -423 10094
18-08-08 14:48:59 --- -1577  -451  9666
18-08-08 14:48:59 --- -1652  -481  9888
18-08-08 14:48:59 --- -1686  -494 10030
18-08-08 14:48:59 --- -1690  -527  9903
18-08-08 14:48:59 --- -1681  -553  9820
18-08-08 14:48:59 --- -1651  -603  9890
18-08-08 14:48:59 --- -1557  -635  9876
18-08-08 14:48:59 --- -1444  -685  9768
18-08-08 14:48:59 --- -1349  -715  9886
18-08-08 14:48:59 --- -1253  -746  9941
18-08-08 14:48:59 --- -1154  -758  9855
18-08-08 14:48:59 --- -1105  -764  9895
18-08-08 14:49:00 --- one package
18-08-08 14:49:00 ---  -740 -5317  6287
18-08-08 14:49:00 ---  -703 -5372  6246
18-08-08 14:49:00 ---  -675 -5408  6197
18-08-08 14:49:00 ---  -648 -5426  6171
18-08-08 14:49:00 ---  -630 -5423  6157
18-08-08 14:49:00 ---  -610 -5405  6151
18-08-08 14:49:00 ---  -596 -5380  6147
18-08-08 14:49:00 ---  -584 -5343  6145
18-08-08 14:49:00 ---  -576 -5302  6135
18-08-08 14:49:00 ---  -574 -5257  6139
18-08-08 14:49:00 ---  -582 -5210  6130
18-08-08 14:49:00 ---  -583 -5158  6137
18-08-08 14:49:00 ---  -590 -5105  6141
18-08-08 14:49:00 ---  -594 -5038  6154
18-08-08 14:49:00 ---  -582 -4969  6164
18-08-08 14:49:00 ---  -566 -4894  6171
18-08-08 14:49:00 ---  -544 -4816  6171
18-08-08 14:49:00 ---  -513 -4735  6186
18-08-08 14:49:00 ---  -484 -4651  6195
18-08-08 14:49:00 ---  -473 -4565  6220
18-08-08 14:49:00 ---  -463 -4475  6256
18-08-08 14:49:00 ---  -462 -4385  6298
18-08-08 14:49:00 ---  -473 -4291  6335
18-08-08 14:49:00 ---  -470 -4202  6371
18-08-08 14:49:00 ---  -478 -4116  6401
18-08-08 14:49:00 ---  -479 -4031  6433
18-08-08 14:49:00 ---  -486 -3952  6463
18-08-08 14:49:00 ---  -494 -3867  6496
18-08-08 14:49:00 ---  -505 -3782  6522
18-08-08 14:49:00 ---  -502 -3709  6530
18-08-08 14:49:00 ---  -481 -3653  6555
18-08-08 14:49:00 ---  -443 -3618  6571
18-08-08 14:49:00 ---  -385 -3601  6594
18-08-08 14:49:00 ---  -322 -3592  6616
18-08-08 14:49:00 ---  -262 -3579  6638
18-08-08 14:49:00 ---  -209 -3558  6655
18-08-08 14:49:00 ---  -165 -3537  6663
18-08-08 14:49:00 ---  -139 -3508  6676
18-08-08 14:49:00 ---  -106 -3489  6689
18-08-08 14:49:00 ---   -83 -3504  6694
18-08-08 14:49:00 ---   -90 -3559  6693
18-08-08 14:49:00 ---  -106 -3650  6676
18-08-08 14:49:00 ---  -164 -3741  6673
18-08-08 14:49:00 ---  -222 -3782  6693
18-08-08 14:49:00 ---  -285 -3752  6758
18-08-08 14:49:00 ---  -339 -3659  6835
18-08-08 14:49:00 ---  -378 -3549  6929
18-08-08 14:49:00 ---  -412 -3463  7006
18-08-08 14:49:00 ---  -426 -3413  7079
18-08-08 14:49:00 ---  -443 -3405  7145
18-08-08 14:49:00 ---  -470 -3419  7216
18-08-08 14:49:00 ---  -503 -3433  7284
18-08-08 14:49:00 ---  -545 -3451  7343
18-08-08 14:49:00 ---  -586 -3467  7410
18-08-08 14:49:00 ---  -631 -3478  7462
18-08-08 14:49:00 ---  -681 -3490  7512
18-08-08 14:49:00 ---  -733 -3502  7560
18-08-08 14:49:00 ---  -789 -3509  7599
18-08-08 14:49:00 ---  -834 -3511  7622
18-08-08 14:49:00 ---  -866 -3480  7665
18-08-08 14:49:00 ---  -883 -3438  7705
18-08-08 14:49:00 ---  -887 -3374  7741
18-08-08 14:49:00 ---  -890 -3327  7775
18-08-08 14:49:00 ---  -892 -3301  7801
18-08-08 14:49:00 ---  -904 -3310  7810
18-08-08 14:49:00 ---  -924 -3343  7823
18-08-08 14:49:00 ---  -955 -3389  7825
18-08-08 14:49:00 ---  -984 -3436  7839
18-08-08 14:49:00 --- -1015 -3478  7823
18-08-08 14:49:00 --- -1031 -3504  7837
18-08-08 14:49:00 --- -1046 -3524  7852
18-08-08 14:49:00 --- -1049 -3535  7862
18-08-08 14:49:00 --- -1055 -3541  7874
18-08-08 14:49:00 --- -1070 -3545  7899
18-08-08 14:49:00 --- -1085 -3544  7909
18-08-08 14:49:00 --- -1108 -3549  7922
18-08-08 14:49:00 --- -1128 -3546  7939
18-08-08 14:49:00 --- -1136 -3540  7950
18-08-08 14:49:00 --- -1137 -3520  7944
18-08-08 14:49:00 --- -1141 -3478  7957
18-08-08 14:49:00 --- -1141 -3430  7979
18-08-08 14:49:00 --- -1152 -3365  7999
18-08-08 14:49:00 --- -1161 -3307  8030
18-08-08 14:49:00 --- -1158 -3252  8060
18-08-08 14:49:00 --- -1146 -3208  8055
18-08-08 14:49:00 --- -1116 -3170  8048
18-08-08 14:49:00 --- -1088 -3132  8030
18-08-08 14:49:00 --- -1055 -3089  8014
18-08-08 14:49:00 --- -1017 -3038  8020
18-08-08 14:49:00 ---  -983 -2987  8027
18-08-08 14:49:00 ---  -943 -2929  8013
18-08-08 14:49:00 ---  -900 -2877  8023
18-08-08 14:49:00 ---  -865 -2768  8033
18-08-08 14:49:00 ---  -820 -2713  8037
18-08-08 14:49:00 ---  -780 -2653  8053
18-08-08 14:49:00 ---  -749 -2591  8073
18-08-08 14:49:00 ---  -717 -2526  8067
18-08-08 14:49:00 ---  -689 -2464  8079
18-08-08 14:49:00 ---  -627 -2407  8077
18-08-08 14:49:00 ---  -605 -2349  8113
18-08-08 14:49:00 ---  -582 -2294  8143
18-08-08 14:49:00 ---  -560 -2233  8194
18-08-08 14:49:00 ---  -529 -2169  8212
18-08-08 14:49:00 ---  -513 -2104  8219
18-08-08 14:49:00 ---  -494 -2046  8202
18-08-08 14:49:00 ---  -488 -1996  8190
18-08-08 14:49:00 ---  -484 -1959  8160
18-08-08 14:49:00 ---  -470 -1925  8154
18-08-08 14:49:00 ---  -456 -1893  8145
18-08-08 14:49:00 ---  -448 -1857  8154
18-08-08 14:49:00 ---  -439 -1822  8176
18-08-08 14:49:00 ---  -432 -1796  8208
18-08-08 14:49:00 ---  -419 -1773  8232
18-08-08 14:49:00 ---  -407 -1761  8264
18-08-08 14:49:00 ---  -387 -1750  8277
18-08-08 14:49:00 ---  -368 -1746  8293
18-08-08 14:49:00 ---  -344 -1736  8291
18-08-08 14:49:00 ---  -324 -1734  8312
18-08-08 14:49:00 ---  -305 -1735  8305
18-08-08 14:49:00 ---  -288 -1738  8302
18-08-08 14:49:00 ---  -267 -1748  8293
18-08-08 14:49:00 ---  -245 -1761  8290
18-08-08 14:49:00 ---  -233 -1765  8282
18-08-08 14:49:00 ---  -231 -1771  8301
18-08-08 14:49:00 ---  -250 -1773  8323
18-08-08 14:49:00 ---  -272 -1771  8331
18-08-08 14:49:00 ---  -296 -1767  8364
18-08-08 14:49:00 ---  -311 -1765  8388
18-08-08 14:49:00 ---  -321 -1750  8438
18-08-08 14:49:00 ---  -318 -1736  8485
18-08-08 14:49:00 ---  -306 -1718  8542
18-08-08 14:49:00 ---  -303 -1694  8591
18-08-08 14:49:00 ---  -302 -1675  8608
18-08-08 14:49:00 ---  -325 -1654  8631
18-08-08 14:49:00 ---  -347 -1635  8631
18-08-08 14:49:00 ---  -373 -1610  8654
18-08-08 14:49:00 ---  -406 -1589  8669
18-08-08 14:49:00 ---  -423 -1563  8694
18-08-08 14:49:00 ---  -445 -1538  8725
18-08-08 14:49:01 ---  -455 -1506  8753
18-08-08 14:49:01 ---  -458 -1468  8775
18-08-08 14:49:01 ---  -461 -1422  8799
18-08-08 14:49:01 ---  -470 -1376  8811
18-08-08 14:49:01 ---  -484 -1333  8826
18-08-08 14:49:01 ---  -514 -1294  8846
18-08-08 14:49:01 ---  -544 -1258  8873
18-08-08 14:49:01 ---  -574 -1224  8903
18-08-08 14:49:01 ---  -590 -1180  8918
18-08-08 14:49:01 ---  -605 -1130  8947
18-08-08 14:49:01 ---  -621 -1067  8966
18-08-08 14:49:01 ---  -648 -1011  8978
18-08-08 14:49:01 ---  -676  -961  9008
18-08-08 14:49:01 ---  -697  -915  9009
18-08-08 14:49:01 ---  -702  -890  9021
18-08-08 14:49:01 ---  -705  -866  9031
18-08-08 14:49:01 ---  -701  -860  9029
18-08-08 14:49:01 ---  -707  -857  9030
18-08-08 14:49:01 ---  -711  -856  9037
18-08-08 14:49:01 ---  -722  -851  9055
18-08-08 14:49:01 ---  -732  -849  9057
18-08-08 14:49:01 ---  -744  -850  9055
18-08-08 14:49:01 ---  -758  -862  9029
18-08-08 14:49:01 ---  -764  -880  8992
18-08-08 14:49:01 ---  -759  -913  8966
18-08-08 14:49:01 ---  -741  -952  8944
18-08-08 14:49:01 ---  -712 -1001  8939
18-08-08 14:49:01 ---  -683 -1047  8917
18-08-08 14:49:01 ---  -659 -1080  8907
18-08-08 14:49:01 ---  -651 -1105  8904
18-08-08 14:49:01 ---  -649 -1114  8888
18-08-08 14:49:01 ---  -663 -1108  8891
18-08-08 14:49:01 ---  -687 -1081  8893
18-08-08 14:49:01 ---  -721 -1038  8896
18-08-08 14:49:01 ---  -750  -986  8904
18-08-08 14:49:01 ---  -768  -933  8895
18-08-08 14:49:01 ---  -765  -879  8896
18-08-08 14:49:01 ---  -742  -837  8875
18-08-08 14:49:01 ---  -724  -793  8850
18-08-08 14:49:01 ---  -696  -751  8831
18-08-08 14:49:01 ---  -689  -706  8820
18-08-08 14:49:01 ---  -665  -661  8803
18-08-08 14:49:01 ---  -648  -608  8810
18-08-08 14:49:01 ---  -628  -562  8814
18-08-08 14:49:01 ---  -608  -515  8828
18-08-08 14:49:01 ---  -584  -473  8881
18-08-08 14:49:01 ---  -561  -434  8913
18-08-08 14:49:01 ---  -523  -393  8930
18-08-08 14:49:01 ---  -492  -359  8942
18-08-08 14:49:01 ---  -473  -323  8965
18-08-08 14:49:01 ---  -453  -294  8974
18-08-08 14:49:01 ---  -447  -252  8973
18-08-08 14:49:01 ---  -437  -250  8977
18-08-08 14:49:01 ---  -427  -256  8978
18-08-08 14:49:01 ---  -418  -279  8963
18-08-08 14:49:01 ---  -400  -309  8950
18-08-08 14:49:01 ---  -369  -339  8929
18-08-08 14:49:01 ---  -281  -366  8899
18-08-08 14:49:01 ---  -247  -386  8865
18-08-08 14:49:01 ---  -223  -399  8840
18-08-08 14:49:01 ---  -216  -416  8805
18-08-08 14:49:01 ---  -204  -432  8778
18-08-08 14:49:01 ---  -211  -447  8757
18-08-08 14:49:01 ---  -214  -465  8734
18-08-08 14:49:01 ---  -221  -470  8706
18-08-08 14:49:01 ---  -233  -481  8679
18-08-08 14:49:01 ---  -229  -493  8655
18-08-08 14:49:01 ---  -215  -507  8637
18-08-08 14:49:01 ---  -197  -514  8616
18-08-08 14:49:01 ---  -182  -517  8600
18-08-08 14:49:01 ---  -167  -521  8588
18-08-08 14:49:01 ---  -175  -527  8590
18-08-08 14:49:01 ---  -183  -549  8639
18-08-08 14:49:01 ---  -217  -574  8747
18-08-08 14:49:01 ---  -294  -604  8901
18-08-08 14:49:01 ---  -421  -630  9112
18-08-08 14:49:01 ---  -625  -650  9343
18-08-08 14:49:01 ---  -884  -656  9602
18-08-08 14:49:01 --- -1166  -660  9942
18-08-08 14:49:01 --- -1426  -672 10388
18-08-08 14:49:01 --- -1577  -709 10899
18-08-08 14:49:01 --- -1619  -767 11602
18-08-08 14:49:01 --- -1542  -840 12186
18-08-08 14:49:01 --- -1409  -915 12530
18-08-08 14:49:01 --- -1263  -974 12555
18-08-08 14:49:01 --- -1137 -1020 12228
18-08-08 14:49:01 --- -1050 -1046 11743
18-08-08 14:49:01 --- -1006 -1069 11172
18-08-08 14:49:01 --- -1013 -1094 10563
18-08-08 14:49:01 --- -1100 -1157  9905
18-08-08 14:49:01 --- -1230 -1228  9183
18-08-08 14:49:01 --- -1410 -1314  8448
18-08-08 14:49:01 --- -1587 -1379  7773
18-08-08 14:49:01 --- -1731 -1413  7227
18-08-08 14:49:01 --- -1820 -1405  6849
18-08-08 14:49:01 --- -1850 -1367  6677
18-08-08 14:49:01 --- -1820 -1298  6635
18-08-08 14:49:01 --- -1739 -1209  6699
18-08-08 14:49:01 --- -1589 -1110  6874
18-08-08 14:49:01 --- -1367 -1015  7171
18-08-08 14:49:01 --- -1090  -922  7547
18-08-08 14:49:01 ---  -806  -846  7925
18-08-08 14:49:01 ---  -523  -781  8247
18-08-08 14:49:01 ---  -294  -726  8539
18-08-08 14:49:01 ---   -95  -681  8773
18-08-08 14:49:01 ---    65  -636  8973
18-08-08 14:49:01 ---   174  -599  9115
18-08-08 14:49:01 ---   227  -553  9170
18-08-08 14:49:01 ---   212  -510  9157
18-08-08 14:49:01 ---   155  -462  9072
18-08-08 14:49:01 ---    76  -425  8932
18-08-08 14:49:01 ---    11  -387  8764
18-08-08 14:49:01 ---   -23  -359  8612
18-08-08 14:49:01 ---   -20  -329  8489
18-08-08 14:49:01 ---    -4  -294  8390
18-08-08 14:49:01 ---    18  -253  8308
18-08-08 14:49:01 ---    22  -211  8222
18-08-08 14:49:02 --- one package
18-08-08 14:49:02 ---  -572  -159  8268
18-08-08 14:49:02 ---  -572  -150  8269
18-08-08 14:49:02 ---  -573  -144  8270
18-08-08 14:49:02 ---  -569  -140  8272
18-08-08 14:49:02 ---  -560  -136  8278
18-08-08 14:49:02 ---  -555  -136  8284
18-08-08 14:49:02 ---  -555  -141  8295
18-08-08 14:49:02 ---  -548  -146  8300
18-08-08 14:49:02 ---  -544  -162  8309
18-08-08 14:49:02 ---  -539  -169  8305
18-08-08 14:49:02 ---  -529  -181  8306
18-08-08 14:49:02 ---  -526  -188  8308
18-08-08 14:49:02 ---  -521  -193  8311
18-08-08 14:49:02 ---  -525  -201  8316
18-08-08 14:49:02 ---  -532  -205  8317
18-08-08 14:49:02 ---  -540  -208  8314
18-08-08 14:49:02 ---  -546  -205  8306
18-08-08 14:49:02 ---  -550  -207  8302
18-08-08 14:49:02 ---  -541  -202  8289
18-08-08 14:49:02 ---  -544  -201  8289
18-08-08 14:49:02 ---  -536  -196  8284
18-08-08 14:49:02 ---  -540  -192  8281
18-08-08 14:49:02 ---  -537  -190  8282
18-08-08 14:49:02 ---  -533  -189  8277
18-08-08 14:49:02 ---  -529  -186  8281
18-08-08 14:49:02 ---  -517  -182  8282
18-08-08 14:49:02 ---  -521  -173  8287
18-08-08 14:49:02 ---  -520  -166  8299
18-08-08 14:49:02 ---  -527  -158  8302
18-08-08 14:49:02 ---  -527  -158  8310
18-08-08 14:49:02 ---  -526  -158  8311
18-08-08 14:49:02 ---  -525  -163  8304
18-08-08 14:49:02 ---  -519  -159  8295
18-08-08 14:49:02 ---  -517  -156  8288
18-08-08 14:49:02 ---  -516  -149  8283
18-08-08 14:49:02 ---  -517  -142  8284
18-08-08 14:49:02 ---  -523  -140  8274
18-08-08 14:49:02 ---  -522  -132  8266
18-08-08 14:49:02 ---  -523  -128  8250
18-08-08 14:49:02 ---  -510  -126  8241
18-08-08 14:49:02 ---  -507  -123  8237
18-08-08 14:49:02 ---  -507  -125  8241
18-08-08 14:49:02 ---  -509  -125  8241
18-08-08 14:49:02 ---  -510  -127  8254
18-08-08 14:49:02 ---  -509  -124  8263
18-08-08 14:49:02 ---  -500  -119  8270
18-08-08 14:49:02 ---  -494  -118  8280
18-08-08 14:49:02 ---  -491  -112  8274
18-08-08 14:49:02 ---  -492  -110  8277
18-08-08 14:49:02 ---  -495  -109  8271
18-08-08 14:49:02 ---  -494  -105  8281
18-08-08 14:49:02 ---  -493  -104  8284
18-08-08 14:49:02 ---  -491  -104  8290
18-08-08 14:49:02 ---  -490  -101  8292
18-08-08 14:49:02 ---  -500   -93  8293
18-08-08 14:49:02 ---  -504   -90  8304
18-08-08 14:49:02 ---  -506   -89  8310
18-08-08 14:49:02 ---  -509   -92  8325
18-08-08 14:49:02 ---  -510   -96  8335
18-08-08 14:49:02 ---  -513   -98  8340
18-08-08 14:49:02 ---  -519   -98  8343
18-08-08 14:49:02 ---  -526   -97  8337
18-08-08 14:49:02 ---  -526   -98  8333
18-08-08 14:49:02 ---  -525  -100  8325
18-08-08 14:49:02 ---  -519  -100  8326
18-08-08 14:49:02 ---  -511  -104  8327
18-08-08 14:49:02 ---  -507  -107  8329
18-08-08 14:49:02 ---  -502  -107  8324
18-08-08 14:49:02 ---  -491  -110  8313
18-08-08 14:49:02 ---  -486  -111  8303
18-08-08 14:49:02 ---  -475  -105  8285
18-08-08 14:49:02 ---  -480  -101  8279
18-08-08 14:49:02 ---  -486   -99  8269
18-08-08 14:49:02 ---  -494   -94  8265
18-08-08 14:49:02 ---  -496   -97  8260
18-08-08 14:49:02 ---  -491   -96  8260
18-08-08 14:49:02 ---  -494   -98  8258
18-08-08 14:49:02 ---  -502  -101  8254
18-08-08 14:49:02 ---  -512  -103  8250
18-08-08 14:49:02 ---  -518  -112  8236
18-08-08 14:49:02 ---  -518  -115  8235
18-08-08 14:49:02 ---  -516  -126  8229
18-08-08 14:49:02 ---  -521  -129  8236
18-08-08 14:49:02 ---  -534  -128  8247
18-08-08 14:49:02 ---  -546  -117  8255
18-08-08 14:49:02 ---  -554  -105  8268
18-08-08 14:49:02 ---  -554   -93  8275
18-08-08 14:49:02 ---  -559   -87  8287
18-08-08 14:49:02 ---  -557   -83  8284
18-08-08 14:49:02 ---  -567   -84  8279
18-08-08 14:49:03 ---  -567   -88  8272
18-08-08 14:49:03 ---  -571   -92  8265
18-08-08 14:49:03 ---  -568  -105  8274
18-08-08 14:49:03 ---  -567  -120  8278
18-08-08 14:49:03 ---  -564  -122  8288
18-08-08 14:49:03 ---  -558  -118  8294
18-08-08 14:49:03 ---  -558  -119  8291
18-08-08 14:49:03 ---  -555  -121  8291
18-08-08 14:49:03 ---  -549  -125  8288
18-08-08 14:49:03 ---  -539  -128  8279
18-08-08 14:49:03 ---  -535  -137  8280
18-08-08 14:49:03 ---  -541  -136  8276
18-08-08 14:49:03 ---  -548  -150  8278
18-08-08 14:49:03 ---  -557  -154  8286
18-08-08 14:49:03 ---  -563  -165  8295
18-08-08 14:49:03 ---  -561  -172  8303
18-08-08 14:49:03 ---  -555  -178  8318
18-08-08 14:49:03 ---  -548  -183  8317
18-08-08 14:49:03 ---  -543  -182  8316
18-08-08 14:49:03 ---  -545  -182  8307
18-08-08 14:49:03 ---  -549  -182  8298
18-08-08 14:49:03 ---  -555  -185  8293
18-08-08 14:49:03 ---  -560  -189  8288
18-08-08 14:49:03 ---  -562  -191  8287
18-08-08 14:49:03 ---  -562  -193  8285
18-08-08 14:49:03 ---  -560  -194  8293
18-08-08 14:49:03 ---  -561  -194  8304
18-08-08 14:49:03 ---  -559  -203  8315
18-08-08 14:49:03 ---  -559  -205  8327
18-08-08 14:49:03 ---  -561  -215  8326
18-08-08 14:49:03 ---  -562  -218  8328
18-08-08 14:49:03 ---  -565  -216  8318
18-08-08 14:49:03 ---  -560  -211  8312
18-08-08 14:49:03 ---  -556  -202  8297
18-08-08 14:49:03 ---  -542  -191  8279
18-08-08 14:49:03 ---  -534  -184  8263
18-08-08 14:49:03 ---  -527  -175  8245
18-08-08 14:49:03 ---  -524  -167  8237
18-08-08 14:49:03 ---  -526  -164  8239
18-08-08 14:49:03 ---  -531  -160  8247
18-08-08 14:49:03 ---  -538  -160  8259
18-08-08 14:49:03 ---  -544  -152  8275
18-08-08 14:49:03 ---  -547  -143  8286
18-08-08 14:49:03 ---  -547  -132  8301
18-08-08 14:49:03 ---  -540  -131  8304
18-08-08 14:49:03 ---  -538  -129  8309
18-08-08 14:49:03 ---  -534  -136  8300
18-08-08 14:49:03 ---  -531  -137  8294
18-08-08 14:49:03 ---  -528  -137  8286
18-08-08 14:49:03 ---  -520  -134  8285
18-08-08 14:49:03 ---  -514  -128  8285
18-08-08 14:49:03 ---  -514  -122  8291
18-08-08 14:49:03 ---  -519  -117  8295
18-08-08 14:49:03 ---  -527  -114  8292
18-08-08 14:49:03 ---  -536  -111  8299
18-08-08 14:49:03 ---  -533  -106  8289
18-08-08 14:49:03 ---  -539  -101  8293
18-08-08 14:49:03 ---  -529   -97  8289
18-08-08 14:49:03 ---  -531   -92  8292
18-08-08 14:49:03 ---  -525   -90  8296
18-08-08 14:49:03 ---  -525   -82  8299
18-08-08 14:49:03 ---  -525   -80  8303
18-08-08 14:49:03 ---  -533   -83  8302
18-08-08 14:49:03 ---  -542   -90  8299
18-08-08 14:49:03 ---  -541  -102  8290
18-08-08 14:49:03 ---  -538  -105  8285
18-08-08 14:49:03 ---  -522  -109  8271
18-08-08 14:49:03 ---  -517  -103  8266
18-08-08 14:49:03 ---  -512  -101  8266
18-08-08 14:49:03 ---  -514   -97  8271
18-08-08 14:49:03 ---  -511   -95  8274
18-08-08 14:49:03 ---  -510   -98  8275
18-08-08 14:49:03 ---  -517  -100  8277
18-08-08 14:49:03 ---  -515  -100  8284
18-08-08 14:49:03 ---  -530  -106  8288
18-08-08 14:49:03 ---  -527  -105  8296
18-08-08 14:49:03 ---  -524  -107  8303
18-08-08 14:49:03 ---  -513  -105  8303
18-08-08 14:49:03 ---  -497  -102  8303
18-08-08 14:49:03 ---  -483  -103  8295
18-08-08 14:49:03 ---  -472   -99  8289
18-08-08 14:49:03 ---  -473  -105  8285
18-08-08 14:49:03 ---  -480   -99  8293
18-08-08 14:49:03 ---  -494   -98  8305
18-08-08 14:49:03 ---  -508   -96  8309
18-08-08 14:49:03 ---  -520   -94  8307
18-08-08 14:49:03 ---  -525   -91  8296
18-08-08 14:49:03 ---  -522   -94  8282
18-08-08 14:49:03 ---  -516   -94  8270
18-08-08 14:49:03 ---  -513  -100  8259
18-08-08 14:49:03 ---  -511  -102  8255
18-08-08 14:49:03 ---  -515  -103  8259
18-08-08 14:49:03 ---  -514  -100  8261
18-08-08 14:49:03 ---  -513   -96  8262
18-08-08 14:49:03 ---  -506   -95  8254
18-08-08 14:49:03 ---  -508   -98  8253
18-08-08 14:49:03 ---  -516   -96  8250
18-08-08 14:49:03 ---  -525   -98  8258
18-08-08 14:49:03 ---  -541  -102  8269
18-08-08 14:49:03 ---  -545  -105  8281
18-08-08 14:49:03 ---  -543  -120  8282
18-08-08 14:49:03 ---  -537  -117  8282
18-08-08 14:49:03 ---  -534  -118  8279
18-08-08 14:49:03 ---  -530  -113  8282
18-08-08 14:49:03 ---  -534  -117  8289
18-08-08 14:49:03 ---  -531  -125  8296
18-08-08 14:49:03 ---  -527  -139  8301
18-08-08 14:49:03 ---  -531  -154  8310
18-08-08 14:49:03 ---  -536  -158  8308
18-08-08 14:49:03 ---  -542  -158  8314
18-08-08 14:49:03 ---  -547  -149  8307
18-08-08 14:49:03 ---  -545  -139  8301
18-08-08 14:49:03 ---  -543  -137  8293
18-08-08 14:49:03 ---  -537  -146  8287
